日期,时间,功率(KW)
2月23日,0:45,2369.6
2月23日,0:30,2420.8
2月23日,0:15,2232
2月23日,0:00,2304
2月22日,23:45,2563.2
2月22日,23:30,2184
2月22日,23:15,2584
2月22日,23:00,2832
2月22日,22:45,2696
2月22日,22:30,2667.2
2月22日,22:15,2419.2
2月22日,22:00,2571.2
2月22日,21:45,2713.6
2月22日,21:30,2886.4
2月22日,21:15,2790.4
2月22日,21:00,2987.2
2月22日,20:45,3227.2
2月22日,20:30,2731.2
2月22日,20:15,2556.8
2月22日,20:00,2334.4
2月22日,19:45,2321.6
2月22日,19:30,2043.2
2月22日,19:15,1985.6
2月22日,19:00,2158.4
2月22日,18:45,2323.2
2月22日,18:30,2228.8
2月22日,18:15,2203.2
2月22日,18:00,2608
2月22日,17:45,2449.6
2月22日,17:30,2515.2
2月22日,17:15,2614.4
2月22日,17:00,2430.4
2月22日,16:45,2145.6
2月22日,16:30,2276.8
2月22日,16:15,2342.4
2月22日,16:00,2158.4
2月22日,15:45,2230.4
2月22日,15:30,2073.6
2月22日,15:15,2374.4
2月22日,15:00,2144
2月22日,14:45,2179.2
2月22日,14:30,2030.4
2月22日,14:15,2401.6
2月22日,14:00,2342.4
2月22日,13:45,2272
2月22日,13:30,2057.6
2月22日,13:15,1460.8
2月22日,13:00,1617.6
2月22日,12:45,1430.4
2月22日,12:30,1584
2月22日,12:15,1542.4
2月22日,12:00,1772.8
2月22日,11:45,2009.6
2月22日,11:30,2400
2月22日,11:15,2401.6
2月22日,11:00,2304
2月22日,10:45,2353.6
2月22日,10:30,2140.8
2月22日,10:15,2121.6
2月22日,10:00,2497.6
2月22日,9:45,1982.4
2月22日,9:30,2284.8
2月22日,9:15,2542.4
2月22日,9:00,2571.2
2月22日,8:45,2524.8
2月22日,8:30,2468.8
2月22日,8:15,2190.4
2月22日,8:00,1889.6
2月22日,7:45,2270.4
2月22日,7:30,2220.8
2月22日,7:15,2484.8
2月22日,7:00,2331.2
2月22日,6:45,2473.6
2月22日,6:30,2187.2
2月22日,6:15,2257.6
2月22日,6:00,2516.8
2月22日,5:45,2233.6
2月22日,5:30,2609.6
2月22日,5:15,2601.6
2月22日,5:00,2627.2
2月22日,4:45,2438.4
2月22日,4:30,2398.4
2月22日,4:15,2227.2
2月22日,4:00,2198.4
2月22日,3:45,2734.4
2月22日,3:30,2520
2月22日,3:15,2654.4
2月22日,3:00,2812.8
2月22日,2:45,2652.8
2月22日,2:30,2532.8
2月22日,2:15,2723.2
2月22日,2:00,2744
2月22日,1:45,2408
2月22日,1:30,2339.2
2月22日,1:15,2350.4
2月22日,1:00,2601.6
2月22日,0:45,2217.6
2月22日,0:30,2379.2
2月22日,0:15,2220.8
2月22日,0:00,2443.2
2月21日,23:45,2651.2
2月21日,23:30,2411.2
2月21日,23:15,2657.6
2月21日,23:00,2628.8
2月21日,22:45,2848
2月21日,22:30,2718.4
2月21日,22:15,2347.2
2月21日,22:00,3065.6
2月21日,21:45,2795.2
2月21日,21:30,2568
2月21日,21:15,2329.6
2月21日,21:00,2457.6
2月21日,20:45,2849.6
2月21日,20:30,3083.2
2月21日,20:15,2643.2
2月21日,20:00,2516.8
2月21日,19:45,2628.8
2月21日,19:30,2659.2
2月21日,19:15,2945.6
2月21日,19:00,2985.6
2月21日,18:45,3046.4
2月21日,18:30,3000
2月21日,18:15,2824
2月21日,18:00,2857.6
2月21日,17:45,2816
2月21日,17:30,3062.4
2月21日,17:15,3147.2
2月21日,17:00,2912
2月21日,16:45,3299.2
2月21日,16:30,3147.2
2月21日,16:15,2825.6
2月21日,16:00,2900.8
2月21日,15:45,2846.4
2月21日,15:30,2510.4
2月21日,15:15,2566.4
2月21日,15:00,2624
2月21日,14:45,2492.8
2月21日,14:30,2380.8
2月21日,14:15,2558.4
2月21日,14:00,2238.4
2月21日,13:45,1987.2
2月21日,13:30,1753.6
2月21日,13:15,2316.8
2月21日,13:00,2278.4
2月21日,12:45,2169.6
2月21日,12:30,2260.8
2月21日,12:15,2486.4
2月21日,12:00,2380.8
2月21日,11:45,2190.4
2月21日,11:30,2398.4
2月21日,11:15,2476.8
2月21日,11:00,2396.8
2月21日,10:45,2515.2
2月21日,10:30,2654.4
2月21日,10:15,3072
2月21日,10:00,2985.6
2月21日,9:45,1982.4
2月21日,9:30,2070.4
2月21日,9:15,2176
2月21日,9:00,2414.4
2月21日,8:45,2232
2月21日,8:30,2758.4
2月21日,8:15,2696
2月21日,8:00,2049.6
2月21日,7:45,2435.2
2月21日,7:30,2387.2
2月21日,7:15,2643.2
2月21日,7:00,2310.4
2月21日,6:45,2473.6
2月21日,6:30,2952
2月21日,6:15,3083.2
2月21日,6:00,2705.6
2月21日,5:45,2478.4
2月21日,5:30,2976
2月21日,5:15,2716.8
2月21日,5:00,2752
2月21日,4:45,3156.8
2月21日,4:30,3052.8
2月21日,4:15,2804.8
2月21日,4:00,3155.2
2月21日,3:45,2900.8
2月21日,3:30,2793.6
2月21日,3:15,2836.8
2月21日,3:00,3073.6
2月21日,2:45,2796.8
2月21日,2:30,2902.4
2月21日,2:15,2907.2
2月21日,2:00,2540.8
2月21日,1:45,2752
2月21日,1:30,2369.6
2月21日,1:15,2684.8
2月21日,1:00,2921.6
2月21日,0:45,2649.6
2月21日,0:30,2792
2月21日,0:15,3089.6
2月21日,0:00,2798.4
2月20日,23:45,2897.6
2月20日,23:30,2432
2月20日,23:15,2422.4
2月20日,23:00,3356.8
2月20日,22:45,3048
2月20日,22:30,2699.2
2月20日,22:15,3001.6
2月20日,22:00,3089.6
2月20日,21:45,2849.6
2月20日,21:30,3099.2
2月20日,21:15,3112
2月20日,21:00,3272
2月20日,20:45,3292.8
2月20日,20:30,3091.2
2月20日,20:15,2758.4
2月20日,20:00,2246.4
2月20日,19:45,2086.4
2月20日,19:30,2292.8
2月20日,19:15,2496
2月20日,19:00,2484.8
2月20日,18:45,2553.6
2月20日,18:30,2345.6
2月20日,18:15,2392
2月20日,18:00,2585.6
2月20日,17:45,2528
2月20日,17:30,2516.8
2月20日,17:15,2907.2
2月20日,17:00,2851.2
2月20日,16:45,2729.6
2月20日,16:30,2300.8
2月20日,16:15,2732.8
2月20日,16:00,2724.8
2月20日,15:45,2664
2月20日,15:30,2449.6
2月20日,15:15,2766.4
2月20日,15:00,2499.2
2月20日,14:45,2198.4
2月20日,14:30,2011.2
2月20日,14:15,2179.2
2月20日,14:00,2016
2月20日,13:45,2299.2
2月20日,13:30,1988.8
2月20日,13:15,2326.4
2月20日,13:00,2440
2月20日,12:45,2572.8
2月20日,12:30,2644.8
2月20日,12:15,2524.8
2月20日,12:00,1593.6
2月20日,11:45,1860.8
2月20日,11:30,2422.4
2月20日,11:15,2529.6
2月20日,11:00,2204.8
2月20日,10:45,2542.4
2月20日,10:30,2721.6
2月20日,10:15,2736
2月20日,10:00,2086.4
2月20日,9:45,1768
2月20日,9:30,1931.2
2月20日,9:15,1936
2月20日,9:00,2110.4
2月20日,8:45,2195.2
2月20日,8:30,2259.2
2月20日,8:15,2046.4
2月20日,8:00,2017.6
2月20日,7:45,2193.6
2月20日,7:30,2532.8
2月20日,7:15,2609.6
2月20日,7:00,2560
2月20日,6:45,2288
2月20日,6:30,2520
2月20日,6:15,2744
2月20日,6:00,2396.8
2月20日,5:45,2515.2
2月20日,5:30,2528
2月20日,5:15,2553.6
2月20日,5:00,2448
2月20日,4:45,2131.2
2月20日,4:30,2235.2
2月20日,4:15,2417.6
2月20日,4:00,2360
2月20日,3:45,2649.6
2月20日,3:30,2472
2月20日,3:15,2382.4
2月20日,3:00,2616
2月20日,2:45,2702.4
2月20日,2:30,2625.6
2月20日,2:15,2392
2月20日,2:00,2788.8
2月20日,1:45,2780.8
2月20日,1:30,2006.4
2月20日,1:15,2108.8
2月20日,1:00,2315.2
2月20日,0:45,2595.2
2月20日,0:30,2417.6
2月20日,0:15,2680
2月20日,0:00,2120
2月19日,23:45,2283.2
2月19日,23:30,1561.6
2月19日,23:15,1619.2
2月19日,23:00,2088
2月19日,22:45,1708.8
2月19日,22:30,2446.4
2月19日,22:15,2584
2月19日,22:00,2784
2月19日,21:45,2587.2
2月19日,21:30,2304
2月19日,21:15,2862.4
2月19日,21:00,2929.6
2月19日,20:45,2854.4
2月19日,20:30,2267.2
2月19日,20:15,2188.8
2月19日,20:00,1800
2月19日,19:45,2046.4
2月19日,19:30,2014.4
2月19日,19:15,1972.8
2月19日,19:00,1832
2月19日,18:45,1795.2
2月19日,18:30,1755.2
2月19日,18:15,1756.8
2月19日,18:00,1720
2月19日,17:45,1910.4
2月19日,17:30,1761.6
2月19日,17:15,1667.2
2月19日,17:00,1715.2
2月19日,16:45,1740.8
2月19日,16:30,1891.2
2月19日,16:15,1851.2
2月19日,16:00,1920
2月19日,15:45,1963.2
2月19日,15:30,2398.4
2月19日,15:15,2670.4
2月19日,15:00,2481.6
2月19日,14:45,2427.2
2月19日,14:30,2340.8
2月19日,14:15,2446.4
2月19日,14:00,2494.4
2月19日,13:45,2464
2月19日,13:30,2545.6
2月19日,13:15,2310.4
2月19日,13:00,2132.8
2月19日,12:45,2508.8
2月19日,12:30,1768
2月19日,12:15,1798.4
2月19日,12:00,2206.4
2月19日,11:45,2246.4
2月19日,11:30,2419.2
2月19日,11:15,2419.2
2月19日,11:00,2137.6
2月19日,10:45,2241.6
2月19日,10:30,2299.2
2月19日,10:15,1960
2月19日,10:00,2617.6
2月19日,9:45,2185.6
2月19日,9:30,2104
2月19日,9:15,2313.6
2月19日,9:00,1916.8
2月19日,8:45,1696
2月19日,8:30,1851.2
2月19日,8:15,1422.4
2月19日,8:00,1224
2月19日,7:45,1571.2
2月19日,7:30,1512
2月19日,7:15,2006.4
2月19日,7:00,1664
2月19日,6:45,2040
2月19日,6:30,2145.6
2月19日,6:15,2270.4
2月19日,6:00,1980.8
2月19日,5:45,2115.2
2月19日,5:30,2238.4
2月19日,5:15,2350.4
2月19日,5:00,2360
2月19日,4:45,2356.8
2月19日,4:30,2072
2月19日,4:15,2240
2月19日,4:00,2201.6
2月19日,3:45,1801.6
2月19日,3:30,2262.4
2月19日,3:15,2372.8
2月19日,3:00,2486.4
2月19日,2:45,2601.6
2月19日,2:30,2212.8
2月19日,2:15,2486.4
2月19日,2:00,2728
2月19日,1:45,1955.2
2月19日,1:30,1702.4
2月19日,1:15,2006.4
2月19日,1:00,2400
2月19日,0:45,2403.2
2月19日,0:30,2715.2
2月19日,0:15,2291.2
2月19日,0:00,2451.2
2月18日,23:45,2172.8
2月18日,23:30,1683.2
2月18日,23:15,1601.6
2月18日,23:00,1776
2月18日,22:45,1708.8
2月18日,22:30,1996.8
2月18日,22:15,1832
2月18日,22:00,2291.2
2月18日,21:45,2076.8
2月18日,21:30,2241.6
2月18日,21:15,2328
2月18日,21:00,1976
2月18日,20:45,2628.8
2月18日,20:30,2190.4
2月18日,20:15,1710.4
2月18日,20:00,1651.2
2月18日,19:45,1692.8
2月18日,19:30,1596.8
2月18日,19:15,1422.4
2月18日,19:00,1728
2月18日,18:45,1569.6
2月18日,18:30,2016
2月18日,18:15,1960
2月18日,18:00,1555.2
2月18日,17:45,1692.8
2月18日,17:30,2060.8
2月18日,17:15,1758.4
2月18日,17:00,1651.2
2月18日,16:45,1657.6
2月18日,16:30,1688
2月18日,16:15,1716.8
2月18日,16:00,1468.8
2月18日,15:45,1480
2月18日,15:30,1401.6
2月18日,15:15,1611.2
2月18日,15:00,1409.6
2月18日,14:45,1321.6
2月18日,14:30,963.2
2月18日,14:15,988.8
2月18日,14:00,724.8
2月18日,13:45,1142.4
2月18日,13:30,1025.6
2月18日,13:15,1030.4
2月18日,13:00,715.2
2月18日,12:45,1091.2
2月18日,12:30,552
2月18日,12:15,712
2月18日,12:00,1041.6
2月18日,11:45,1080
2月18日,11:30,1108.8
2月18日,11:15,1246.4
2月18日,11:00,1112
2月18日,10:45,1216
2月18日,10:30,1507.2
2月18日,10:15,1761.6
2月18日,10:00,1652.8
2月18日,9:45,1384
2月18日,9:30,1435.2
2月18日,9:15,1300.8
2月18日,9:00,1192
2月18日,8:45,1302.4
2月18日,8:30,1220.8
2月18日,8:15,1136
2月18日,8:00,1060.8
2月18日,7:45,1344
2月18日,7:30,2040
2月18日,7:15,1990.4
2月18日,7:00,1816
2月18日,6:45,2185.6
2月18日,6:30,2172.8
2月18日,6:15,1988.8
2月18日,6:00,1928
2月18日,5:45,2212.8
2月18日,5:30,2294.4
2月18日,5:15,2132.8
2月18日,5:00,2408
2月18日,4:45,2392
2月18日,4:30,1987.2
2月18日,4:15,2448
2月18日,4:00,2600
2月18日,3:45,2563.2
2月18日,3:30,2428.8
2月18日,3:15,2148.8
2月18日,3:00,2662.4
2月18日,2:45,2320
2月18日,2:30,2337.6
2月18日,2:15,2380.8
2月18日,2:00,2822.4
2月18日,1:45,2216
2月18日,1:30,2571.2
2月18日,1:15,2532.8
2月18日,1:00,2732.8
2月18日,0:45,2553.6
2月18日,0:30,2414.4
2月18日,0:15,2561.6
2月18日,0:00,2718.4
2月17日,23:45,2358.4
2月17日,23:30,1755.2
2月17日,23:15,2193.6
2月17日,23:00,2611.2
2月17日,22:45,2659.2
2月17日,22:30,2584
2月17日,22:15,2264
2月17日,22:00,2273.6
2月17日,21:45,2592
2月17日,21:30,2339.2
2月17日,21:15,2518.4
2月17日,21:00,2593.6
2月17日,20:45,2622.4
2月17日,20:30,2612.8
2月17日,20:15,2140.8
2月17日,20:00,2022.4
2月17日,19:45,1798.4
2月17日,19:30,2166.4
2月17日,19:15,1988.8
2月17日,19:00,2086.4
2月17日,18:45,2270.4
2月17日,18:30,2049.6
2月17日,18:15,2160
2月17日,18:00,2438.4
2月17日,17:45,2638.4
2月17日,17:30,2806.4
2月17日,17:15,2721.6
2月17日,17:00,2664
2月17日,16:45,2688
2月17日,16:30,2444.8
2月17日,16:15,2505.6
2月17日,16:00,2480
2月17日,15:45,2308.8
2月17日,15:30,2222.4
2月17日,15:15,2315.2
2月17日,15:00,2270.4
2月17日,14:45,1870.4
2月17日,14:30,2289.6
2月17日,14:15,2545.6
2月17日,14:00,2080
2月17日,13:45,1990.4
2月17日,13:30,2032
2月17日,13:15,2036.8
2月17日,13:00,2070.4
2月17日,12:45,2200
2月17日,12:30,2102.4
2月17日,12:15,1952
2月17日,12:00,2137.6
2月17日,11:45,2105.6
2月17日,11:30,2662.4
2月17日,11:15,2518.4
2月17日,11:00,2387.2
2月17日,10:45,2276.8
2月17日,10:30,2363.2
2月17日,10:15,2670.4
2月17日,10:00,2616
2月17日,9:45,2526.4
2月17日,9:30,2337.6
2月17日,9:15,2358.4
2月17日,9:00,2230.4
2月17日,8:45,2456
2月17日,8:30,2209.6
2月17日,8:15,1820.8
2月17日,8:00,1328
2月17日,7:45,1475.2
2月17日,7:30,1814.4
2月17日,7:15,2310.4
2月17日,7:00,2337.6
2月17日,6:45,2313.6
2月17日,6:30,2104
2月17日,6:15,2188.8
2月17日,6:00,1939.2
2月17日,5:45,1864
2月17日,5:30,1910.4
2月17日,5:15,2120
2月17日,5:00,1936
2月17日,4:45,2222.4
2月17日,4:30,2412.8
2月17日,4:15,2307.2
2月17日,4:00,2489.6
2月17日,3:45,2371.2
2月17日,3:30,2313.6
2月17日,3:15,2155.2
2月17日,3:00,2265.6
2月17日,2:45,2416
2月17日,2:30,2430.4
2月17日,2:15,2473.6
2月17日,2:00,2366.4
2月17日,1:45,2310.4
2月17日,1:30,1998.4
2月17日,1:15,2163.2
2月17日,1:00,2408
2月17日,0:45,2484.8
2月17日,0:30,2574.4
2月17日,0:15,2680
2月17日,0:00,2688
2月16日,23:45,2724.8
2月16日,23:30,1944
2月16日,23:15,1913.6
2月16日,23:00,2609.6
2月16日,22:45,2556.8
2月16日,22:30,2459.2
2月16日,22:15,2846.4
2月16日,22:00,2865.6
2月16日,21:45,2675.2
2月16日,21:30,2961.6
2月16日,21:15,2785.6
2月16日,21:00,2734.4
2月16日,20:45,2985.6
2月16日,20:30,3096
2月16日,20:15,3382.4
2月16日,20:00,3233.6
2月16日,19:45,3105.6
2月16日,19:30,2880
2月16日,19:15,3198.4
2月16日,19:00,3022.4
2月16日,18:45,3385.6
2月16日,18:30,3155.2
2月16日,18:15,3008
2月16日,18:00,2214.4
2月16日,17:45,2380.8
2月16日,17:30,3336
2月16日,17:15,3160
2月16日,17:00,3152
2月16日,16:45,3228.8
2月16日,16:30,2838.4
2月16日,16:15,3094.4
2月16日,16:00,2918.4
2月16日,15:45,2915.2
2月16日,15:30,2635.2
2月16日,15:15,2804.8
2月16日,15:00,2716.8
2月16日,14:45,2446.4
2月16日,14:30,2025.6
2月16日,14:15,2364.8
2月16日,14:00,2462.4
2月16日,13:45,2227.2
2月16日,13:30,2499.2
2月16日,13:15,2209.6
2月16日,13:00,1894.4
2月16日,12:45,1950.4
2月16日,12:30,1772.8
2月16日,12:15,2259.2
2月16日,12:00,1766.4
2月16日,11:45,1688
2月16日,11:30,2312
2月16日,11:15,2227.2
2月16日,11:00,2697.6
2月16日,10:45,2262.4
2月16日,10:30,2660.8
2月16日,10:15,2430.4
2月16日,10:00,2660.8
2月16日,9:45,2857.6
2月16日,9:30,2936
2月16日,9:15,2582.4
2月16日,9:00,2726.4
2月16日,8:45,2112
2月16日,8:30,2342.4
2月16日,8:15,1777.6
2月16日,8:00,1508.8
2月16日,7:45,1555.2
2月16日,7:30,1881.6
2月16日,7:15,1779.2
2月16日,7:00,1582.4
2月16日,6:45,1910.4
2月16日,6:30,1980.8
2月16日,6:15,1840
2月16日,6:00,1558.4
2月16日,5:45,1468.8
2月16日,5:30,1636.8
2月16日,5:15,1561.6
2月16日,5:00,1755.2
2月16日,4:45,2150.4
2月16日,4:30,2137.6
2月16日,4:15,1958.4
2月16日,4:00,2126.4
2月16日,3:45,2124.8
2月16日,3:30,2147.2
2月16日,3:15,2060.8
2月16日,3:00,1828.8
2月16日,2:45,1987.2
2月16日,2:30,1924.8
2月16日,2:15,1788.8
2月16日,2:00,1963.2
2月16日,1:45,1865.6
2月16日,1:30,1840
2月16日,1:15,1825.6
2月16日,1:00,2057.6
2月16日,0:45,2438.4
2月16日,0:30,1937.6
2月16日,0:15,1592
2月16日,0:00,1950.4
2月15日,23:45,1953.6
2月15日,23:30,1699.2
2月15日,23:15,1779.2
2月15日,23:00,2214.4
2月15日,22:45,1929.6
2月15日,22:30,1662.4
2月15日,22:15,2121.6
2月15日,22:00,2073.6
2月15日,21:45,1827.2
2月15日,21:30,1817.6
2月15日,21:15,1971.2
2月15日,21:00,2092.8
2月15日,20:45,1740.8
2月15日,20:30,1904
2月15日,20:15,2156.8
2月15日,20:00,2091.2
2月15日,19:45,2555.2
2月15日,19:30,2875.2
2月15日,19:15,2843.2
2月15日,19:00,2713.6
2月15日,18:45,2843.2
2月15日,18:30,2456
2月15日,18:15,2646.4
2月15日,18:00,2136
2月15日,17:45,2166.4
2月15日,17:30,2814.4
2月15日,17:15,2998.4
2月15日,17:00,2888
2月15日,16:45,3083.2
2月15日,16:30,2808
2月15日,16:15,2384
2月15日,16:00,1736
2月15日,15:45,1948.8
2月15日,15:30,1779.2
2月15日,15:15,2081.6
2月15日,15:00,2084.8
2月15日,14:45,2272
2月15日,14:30,2257.6
2月15日,14:15,1952
2月15日,14:00,1728
2月15日,13:45,1948.8
2月15日,13:30,2020.8
2月15日,13:15,1721.6
2月15日,13:00,1705.6
2月15日,12:45,1982.4
2月15日,12:30,1820.8
2月15日,12:15,1721.6
2月15日,12:00,1774.4
2月15日,11:45,1848
2月15日,11:30,1590.4
2月15日,11:15,2046.4
2月15日,11:00,1652.8
2月15日,10:45,1843.2
2月15日,10:30,1552
2月15日,10:15,1881.6
2月15日,10:00,1734.4
2月15日,9:45,1710.4
2月15日,9:30,1852.8
2月15日,9:15,1910.4
2月15日,9:00,1744
2月15日,8:45,2147.2
2月15日,8:30,1971.2
2月15日,8:15,1761.6
2月15日,8:00,960
2月15日,7:45,1145.6
2月15日,7:30,1505.6
2月15日,7:15,1665.6
2月15日,7:00,1628.8
2月15日,6:45,1505.6
2月15日,6:30,1548.8
2月15日,6:15,1617.6
2月15日,6:00,1320
2月15日,5:45,1456
2月15日,5:30,1257.6
2月15日,5:15,1308.8
2月15日,5:00,1316.8
2月15日,4:45,1320
2月15日,4:30,1486.4
2月15日,4:15,1476.8
2月15日,4:00,1561.6
2月15日,3:45,1700.8
2月15日,3:30,1547.2
2月15日,3:15,1737.6
2月15日,3:00,1377.6
2月15日,2:45,1507.2
2月15日,2:30,1387.2
2月15日,2:15,1520
2月15日,2:00,1444.8
2月15日,1:45,1452.8
2月15日,1:30,1390.4
2月15日,1:15,1526.4
2月15日,1:00,1324.8
2月15日,0:45,1536
2月15日,0:30,1417.6
2月15日,0:15,1652.8
2月15日,0:00,1704
2月14日,23:45,1464
2月14日,23:30,1065.6
2月14日,23:15,1238.4
2月14日,23:00,1444.8
2月14日,22:45,1188.8
2月14日,22:30,1307.2
2月14日,22:15,1564.8
2月14日,22:00,1675.2
2月14日,21:45,1713.6
2月14日,21:30,1665.6
2月14日,21:15,1537.6
2月14日,21:00,1340.8
2月14日,20:45,1334.4
2月14日,20:30,1353.6
2月14日,20:15,1230.4
2月14日,20:00,1417.6
2月14日,19:45,1961.6
2月14日,19:30,2324.8
2月14日,19:15,2417.6
2月14日,19:00,2734.4
2月14日,18:45,2913.6
2月14日,18:30,3132.8
2月14日,18:15,3160
2月14日,18:00,2854.4
2月14日,17:45,2704
2月14日,17:30,2984
2月14日,17:15,2971.2
2月14日,17:00,3329.6
2月14日,16:45,2806.4
2月14日,16:30,3345.6
